event_idx,track_idx,label,muon_general_tracks_p,muon_general_tracks_pt,muon_general_tracks_ptErr,muon_general_tracks_chi2,muon_general_tracks_normalizedChi2,muon_general_tracks_etaErr,muon_general_tracks_phiErr,muon_general_tracks_dszErr,muon_general_tracks_dxyErr,muon_general_tracks_dzErr,muon_general_tracks_qoverpErr,muon_general_tracks_lambdaErr,muon_general_tracks_eta,muon_general_tracks_nPixelHits,muon_general_tracks_nTrkLays,muon_general_tracks_nFoundHits,muon_general_tracks_nLostHits,muon_general_tracks_impact3D,muon_general_tracks_impactSignificance,muon_general_tracks_chi2PerHit,muon_general_tracks_hitEfficiency,muon_general_tracks_sigmaPtOverPt,muon_general_tracks_relUncertaintyProduct,muon_general_tracks_sip2D,muon_general_tracks_sipZ,muon_general_tracks_dxyOverPt,muon_general_tracks_ptErrOverP,muon_general_tracks_dzOverDxy,muon_general_tracks_absEta,L1TkMu_nStubs,L1TkMu_nStubs_Endcap,L1TkMu_nStubs_Barrel,L1TkMu_stubQual_max,L1TkMu_stubMax_etaRegion,L1TkMu_stubMax_phiRegion,L1TkMu_stubMax_depthRegion,L1TkMu_hasMatch,L1TkMu_dR2min,L1TkMu_dPtNorm,L1TkMu_chi2Pt,L1TkMu_matchingScore,L1TkMu_nCompatible,L1TkMu_secondBest_dR2,is_low_pt
2,7,1,1.064209461e+00,8.309234977e-01,-1.168000817e+00,1.308817387e+00,-8.912214637e-02,-3.354275942e+00,-3.342455626e+00,-2.581756115e+00,-2.670287371e+00,-2.348539114e+00,-3.062984943e+00,-3.586864233e+00,1.131295204e+00,4.000000000e+00,9.000000000e+00,1.500000000e+01,0.000000000e+00,2.962673604e-01,2.496776104e+00,1.327263564e-01,1.000000000e+00,-1.998887420e+00,-3.993904829e+00,2.845358849e-01,2.496767759e+00,-3.216163397e+00,-2.232142687e+00,2.533981085e+00,1.131295204e+00,3.000000000e+00,2.000000000e+00,1.000000000e+00,3.000000000e+00,2.000000000e+00,8.000000000e+00,1.000000000e+00,1.000000000e+00,-4.950686932e+00,-1.747768164e+00,4.868887365e-01,-4.943674564e+00,1.000000000e+00,4.342942646e-07,2.791063860e-02
2,8,0,7.125126123e-01,3.079388738e-01,-1.701373577e+00,1.678691864e+00,1.601780653e-01,-2.878808022e+00,-2.877630949e+00,-2.335239887e+00,-2.347443581e+00,-1.930722952e+00,-2.724970818e+00,-3.282876492e+00,1.583441734e+00,5.000000000e+00,1.200000000e+01,1.900000000e+01,0.000000000e+00,1.413397789e+00,2.637458801e+00,3.999383450e-01,1.000000000e+00,-2.009289742e+00,-4.017477989e+00,-6.077024937e-01,2.637458801e+00,-3.262387753e+00,-2.413795471e+00,3.661551476e+00,1.583441734e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.973639846e-01
2,9,0,1.166290879e+00,6.184557080e-01,-1.323226929e+00,1.492388129e+00,1.026665559e-03,-3.275695801e+00,-3.312471867e+00,-2.311878443e+00,-2.460005999e+00,-1.764106989e+00,-3.107662678e+00,-3.821462631e+00,1.933895350e+00,6.000000000e+00,1.000000000e+01,1.800000000e+01,0.000000000e+00,-2.914196253e+00,4.080829620e-01,2.371157110e-01,1.000000000e+00,-1.941653848e+00,-3.880311012e+00,2.026923150e-01,3.013360798e-01,-2.875568628e+00,-2.489392757e+00,7.945642471e-01,1.933895350e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,8.445143104e-01
2,10,0,9.212276936e-01,3.840510845e-01,-1.642162561e+00,1.604823589e+00,6.075585634e-02,-2.884537697e+00,-2.882924795e+00,-2.438497543e+00,-2.432069540e+00,-1.901405215e+00,-2.950882435e+00,-3.420901299e+00,1.908277392e+00,7.000000000e+00,1.100000000e+01,2.000000000e+01,0.000000000e+00,1.644999027e+00,2.723939419e+00,3.037937880e-01,1.000000000e+00,-2.026186466e+00,-4.051359653e+00,-2.793144584e-01,2.723939419e+00,-3.095012426e+00,-2.563250303e+00,3.533778191e+00,1.908277392e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.942762256e-01
2,11,0,9.485087991e-01,4.150131047e-01,-1.617005229e+00,1.627462149e+00,1.650642604e-01,-2.922407627e+00,-2.912904501e+00,-2.111259222e+00,-2.113396406e+00,-1.577802896e+00,-2.983440638e+00,-3.455026627e+00,1.899416804e+00,5.000000000e+00,1.100000000e+01,1.700000000e+01,0.000000000e+00,6.050537229e-01,1.888171554e+00,3.970132172e-01,1.000000000e+00,-2.031989574e+00,-4.062344074e+00,1.181905150e+00,1.879605889e+00,-1.346550941e+00,-2.565372229e+00,1.233330488e+00,1.899416804e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.342942646e-07,9.918335676e-01
2,12,0,9.951506853e-01,4.198000729e-01,-1.552671790e+00,1.476220727e+00,-4.229288921e-02,-2.903120041e+00,-2.900633812e+00,-2.455942392e+00,-2.462885857e+00,-1.880682588e+00,-2.970025778e+00,-3.477512360e+00,1.999783516e+00,7.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,1.648450732e+00,2.704941988e+00,1.974672526e-01,1.000000000e+00,-1.972446442e+00,-3.943933964e+00,5.182958394e-02,2.704940796e+00,-2.830688238e+00,-2.547684669e+00,3.235296011e+00,1.999783516e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,1.700000000e+01,1.000000000e+00,1.000000000e+00,-5.160260201e+00,-1.989760756e+00,-2.569349110e-02,-5.156473637e+00,1.000000000e+00,4.342942646e-07,9.913532138e-01
2,13,1,1.183210015e+00,5.619061589e-01,-1.374729276e+00,1.700922966e+00,1.824093163e-01,-3.009716749e+00,-3.013496876e+00,-2.487024784e+00,-2.497953892e+00,-1.865822077e+00,-3.120633364e+00,-3.629610062e+00,2.109135628e+00,7.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,3.105601966e-01,2.021157980e+00,4.221695662e-01,1.000000000e+00,-1.936608195e+00,-3.871400833e+00,5.214123055e-02,2.021132708e+00,-3.007413864e+00,-2.557792664e+00,2.601106882e+00,2.109135628e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,1.100000000e+01,3.000000000e+00,1.000000000e+00,-4.465405464e+00,-1.560126305e+00,7.772573233e-01,-4.453949928e+00,1.000000000e+00,4.342942646e-07,9.374091029e-01
2,14,0,1.030940175e+00,4.124795496e-01,-1.421126127e+00,1.174869418e+00,-1.473493129e-01,-2.927401543e+00,-2.826908588e+00,-1.803414702e+00,-1.815851450e+00,-1.184974909e+00,-2.867515326e+00,-3.544704914e+00,2.102391958e+00,2.000000000e+00,7.000000000e+00,1.300000000e+01,0.000000000e+00,4.436211288e-01,1.408473969e+00,6.092637777e-02,1.000000000e+00,-1.833587170e+00,-3.668483019e+00,3.643689454e-01,1.406694293e+00,-1.863958716e+00,-2.451954842e+00,1.673211694e+00,2.102391958e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.920749664e-01
2,15,0,1.023861527e+00,3.567810357e-01,-1.617442966e+00,1.714113832e+00,1.700460017e-01,-2.780435562e+00,-2.745722055e+00,-2.246217728e+00,-2.173907757e+00,-1.579197168e+00,-3.002359629e+00,-3.446562290e+00,2.217368603e+00,8.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,1.386219412e-01,1.648601532e+00,4.130839407e-01,1.000000000e+00,-1.974200845e+00,-3.949295044e+00,-6.189346686e-02,1.648519158e+00,-2.592477322e+00,-2.641132116e+00,2.305097342e+00,2.217368603e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,1.700000000e+01,1.000000000e+00,1.000000000e+00,-4.662897110e+00,-1.526038885e+00,9.226372838e-01,-4.650730133e+00,1.000000000e+00,4.047419727e-01,9.957310557e-01
4,0,0,1.021957397e+00,4.784303010e-01,-1.518035412e+00,1.642930031e+00,1.244163439e-01,-2.981627941e+00,-2.974095821e+00,-2.532495499e+00,-2.524607658e+00,-1.989073992e+00,-3.020118952e+00,-3.524117231e+00,-1.923547626e+00,7.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,9.514795542e-01,2.464858294e+00,3.641765714e-01,1.000000000e+00,-1.996436834e+00,-3.990823507e+00,-2.671086928e-03,2.464855909e+00,-3.005414963e+00,-2.539856434e+00,3.003017902e+00,1.923547626e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,2.000000000e+00,5.000000000e+00,2.100000000e+01,3.000000000e+00,1.000000000e+00,-4.504062176e+00,-1.758145213e+00,4.919112921e-01,-4.496786118e+00,1.000000000e+00,4.342942646e-07,9.816910625e-01
4,1,0,9.323191047e-01,4.412998855e-01,-1.553202033e+00,1.475132704e+00,-6.893494725e-02,-2.970262527e+00,-2.964694738e+00,-2.447044134e+00,-2.444433451e+00,-1.956107140e+00,-2.928638697e+00,-3.460431814e+00,-1.796623707e+00,6.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,6.953629851e-01,2.303827763e+00,1.741028875e-01,1.000000000e+00,-1.994474411e+00,-3.986970425e+00,-9.210419655e-01,2.303827763e+00,-3.804124594e+00,-2.485403776e+00,3.712274551e+00,1.796623707e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.887384176e-01
4,2,0,7.104760408e-01,3.840427399e-01,-1.605097294e+00,1.105016112e+00,-1.254322827e-01,-2.597004175e+00,-2.717016697e+00,-1.015081882e+00,-1.392170429e+00,-6.886509061e-01,-2.715506315e+00,-2.923245192e+00,-1.383878231e+00,0.000000000e+00,6.000000000e+00,1.100000000e+01,0.000000000e+00,7.635031343e-01,1.741464019e+00,6.362373382e-02,1.000000000e+00,-1.989115119e+00,-3.990146875e+00,1.740031600e+00,6.504038572e-01,-3.619156778e-02,-2.315500975e+00,-3.860989213e-01,1.383878231e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.942767024e-01
4,3,0,7.198743224e-01,4.346056283e-01,-1.583176374e+00,1.249181390e+00,-2.421797216e-01,-3.047695875e+00,-3.053167820e+00,-2.472527504e+00,-2.507206678e+00,-2.187320948e+00,-2.738847971e+00,-3.332514524e+00,-1.274788976e+00,4.000000000e+00,1.000000000e+01,1.800000000e+01,0.000000000e+00,-1.736347936e-02,2.178705931e+00,-6.090820301e-03,1.000000000e+00,-2.017753363e+00,-4.032306671e+00,-8.813117743e-01,2.178705692e+00,-3.820385695e+00,-2.302979946e+00,3.378917933e+00,1.274788976e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,4.000000000e+00,1.400000000e+01,2.000000000e+00,1.000000000e+00,-1.508855462e+00,-1.914381266e+00,1.962492466e-01,-1.503598690e+00,1.000000000e+00,4.342942646e-07,9.896416068e-01
4,4,1,1.001109481e+00,9.383207560e-01,-1.191547036e+00,1.394735813e+00,-3.662760928e-02,-3.575768232e+00,-3.649020433e+00,-2.862848282e+00,-3.079392433e+00,-2.800101995e+00,-3.130471706e+00,-3.638302803e+00,5.507751107e-01,4.000000000e+00,1.000000000e+01,1.600000000e+01,0.000000000e+00,1.073549628e+00,3.337231636e+00,1.906159818e-01,1.000000000e+00,-2.129816055e+00,-4.251995087e+00,1.692099571e+00,3.337120295e+00,-2.326043129e+00,-2.192595482e+00,1.924547791e+00,5.507751107e-01,2.000000000e+00,0.000000000e+00,2.000000000e+00,3.000000000e+00,1.000000000e+00,5.000000000e+00,2.000000000e+00,1.000000000e+00,-4.671596050e+00,-1.722011805e+00,8.323108554e-01,-4.663815975e+00,1.000000000e+00,4.342942646e-07,6.408673944e-04
4,5,0,8.741537929e-01,4.150252044e-01,-1.602906227e+00,1.611254692e+00,4.305327684e-02,-2.960183859e+00,-2.939988613e+00,-2.149337292e+00,-2.144358635e+00,-1.690248489e+00,-2.894181252e+00,-3.418568850e+00,1.718687057e+00,4.000000000e+00,1.000000000e+01,2.100000000e+01,0.000000000e+00,1.510202527e+00,2.445386171e+00,2.890355289e-01,1.000000000e+00,-2.017903566e+00,-4.033598900e+00,3.940051794e-01,2.445369005e+00,-2.165375710e+00,-2.476947069e+00,2.505488873e+00,1.718687057e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.918323755e-01
4,6,0,7.389691472e-01,2.518660128e-01,-1.739028931e+00,1.525918484e+00,-4.228287563e-02,-2.706718683e+00,-2.705075502e+00,-2.240023613e+00,-2.247165680e+00,-1.752971172e+00,-2.736879349e+00,-3.193364859e+00,1.787091374e+00,7.000000000e+00,1.200000000e+01,2.100000000e+01,0.000000000e+00,1.104639173e+00,2.305315971e+00,2.036993504e-01,1.000000000e+00,-1.990876079e+00,-3.984851599e+00,-4.449280798e-01,2.305315256e+00,-2.943655968e+00,-2.477891207e+00,3.244277477e+00,1.787091374e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.983870983e-01
5,0,1,1.140186787e+00,1.137370229e+00,-1.004677057e+00,1.430656672e+00,-7.067699335e-04,-3.369443655e+00,-3.863578320e+00,-2.513383389e+00,-3.346540213e+00,-2.510567904e+00,-3.281402349e+00,-3.372253418e+00,1.140111536e-01,3.000000000e+00,9.000000000e+00,1.600000000e+01,0.000000000e+00,-4.183105230e-01,2.304063082e+00,2.265368253e-01,1.000000000e+00,-2.141991615e+00,-4.275824070e+00,1.338955283e+00,2.301497936e+00,-3.145313501e+00,-2.144807816e+00,1.799295664e+00,1.140111536e-01,4.000000000e+00,0.000000000e+00,4.000000000e+00,3.000000000e+00,0.000000000e+00,6.000000000e+00,1.000000000e+00,1.000000000e+00,-5.497578621e+00,-2.327321053e+00,-3.747996688e-01,-5.496180058e+00,1.000000000e+00,4.342942646e-07,2.663570342e-08
5,1,1,8.598898649e-01,7.850181460e-01,-1.304503441e+00,1.437833190e+00,-2.456441522e-02,-3.448925972e+00,-3.467601776e+00,-2.813869476e+00,-2.875333309e+00,-2.739042521e+00,-2.949165821e+00,-3.523567915e+00,6.042025685e-01,5.000000000e+00,1.000000000e+01,1.700000000e+01,0.000000000e+00,-4.857408106e-01,2.496672630e+00,2.073844522e-01,1.000000000e+00,-2.089477062e+00,-4.172680855e+00,1.203659415e+00,2.496108532e+00,-2.456893444e+00,-2.164338827e+00,1.428807259e+00,6.042025685e-01,3.000000000e+00,0.000000000e+00,3.000000000e+00,3.000000000e+00,1.000000000e+00,6.000000000e+00,1.000000000e+00,1.000000000e+00,-5.134348869e+00,-2.319001198e+00,-4.549459517e-01,-5.132553101e+00,1.000000000e+00,4.342942646e-07,1.005394533e-01
5,2,0,4.151990712e-01,3.149786294e-01,-1.710653424e+00,6.091295481e-01,-3.451121151e-01,-1.917731643e+00,-2.403856277e+00,-1.952375174e-01,-9.583853483e-01,-9.501718730e-02,-2.332951307e+00,-2.017942905e+00,7.057669759e-01,0.000000000e+00,4.000000000e+00,7.000000000e+00,0.000000000e+00,1.508796215e+00,1.661759257e+00,-2.359678745e-01,1.000000000e+00,-2.025608301e+00,-3.939703703e+00,1.660656571e+00,5.140418410e-01,3.872890174e-01,-2.125816822e+00,-2.832425535e-01,7.057669759e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.971835017e-01
5,3,0,5.231440663e-01,3.903725445e-01,-1.742210507e+00,1.399742723e+00,1.802989165e-03,-3.071634769e+00,-3.097367048e+00,-2.493434191e+00,-2.558434486e+00,-2.360698223e+00,-2.656861305e+00,-3.204223156e+00,8.223274946e-01,3.000000000e+00,9.000000000e+00,1.500000000e+01,0.000000000e+00,-1.884147376e-01,2.266604185e+00,2.236515731e-01,1.000000000e+00,-2.132548094e+00,-4.258572578e+00,2.827315927e-01,2.266580820e+00,-2.666031361e+00,-2.265298605e+00,2.181561470e+00,8.223274946e-01,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,1.000000000e+00,6.000000000e+00,1.000000000e+00,1.000000000e+00,-4.595130920e+00,-2.315547705e+00,-3.618507087e-01,-4.593118668e+00,2.000000000e+00,4.342942646e-07,9.938575625e-01
5,4,0,3.116909266e-01,1.957901865e-01,-1.903438807e+00,1.338494778e+00,-1.528664678e-01,-2.779435635e+00,-2.843346834e+00,-2.291318178e+00,-2.373062849e+00,-2.175437212e+00,-2.414573431e+00,-2.895256758e+00,7.634639740e-01,5.000000000e+00,1.000000000e+01,1.800000000e+01,0.000000000e+00,5.903275013e-01,2.470669508e+00,8.322244138e-02,1.000000000e+00,-2.099209070e+00,-4.195394993e+00,1.898861974e-01,2.470663548e+00,-2.378965616e+00,-2.215093136e+00,2.478374720e+00,7.634639740e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.989529848e-01
5,5,0,5.449063182e-01,2.520369291e-01,-1.790153027e+00,1.203801394e+00,-2.585959733e-01,-2.891557455e+00,-2.858728409e+00,-2.079374075e+00,-2.069658995e+00,-1.786530018e+00,-2.590126991e+00,-3.184101105e+00,1.295191526e+00,3.000000000e+00,9.000000000e+00,1.700000000e+01,0.000000000e+00,1.108973145e+00,2.341045856e+00,-2.664719149e-02,1.000000000e+00,-2.042168856e+00,-4.082325459e+00,-3.767205030e-02,2.341042280e+00,-2.359319925e+00,-2.334992170e+00,2.661812305e+00,1.295191526e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.983848333e-01
5,6,0,6.390078068e-01,2.039570212e-01,-1.822291613e+00,1.695934176e+00,1.048698872e-01,-2.764646530e+00,-2.758932829e+00,-2.247244596e+00,-2.243540287e+00,-1.812242150e+00,-2.671434402e+00,-3.199262619e+00,1.659327269e+00,6.000000000e+00,1.200000000e+01,2.200000000e+01,0.000000000e+00,1.099162698e+00,2.361886740e+00,3.535116911e-01,1.000000000e+00,-2.026231289e+00,-4.053962708e+00,4.981117547e-01,2.361846209e+00,-1.949422836e+00,-2.461202621e+00,2.295056343e+00,1.659327269e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.988887906e-01
5,7,0,1.052126050e+00,3.593802452e-01,-1.543683171e+00,1.524074078e+00,-1.999365352e-02,-2.739233255e+00,-2.738189697e+00,-2.275243521e+00,-2.277702332e+00,-1.582562804e+00,-2.959382534e+00,-3.431044340e+00,2.277800322e+00,8.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,-5.545240641e-01,1.305526972e+00,2.230441868e-01,1.000000000e+00,-1.903043509e+00,-3.807930708e+00,-1.924169064e-01,1.305307746e+00,-2.829288960e+00,-2.595653057e+00,2.192802429e+00,2.277800322e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,9.000000000e+00,2.000000000e+00,1.000000000e+00,-4.529079437e+00,-1.967838645e+00,-1.201974228e-01,-4.524584293e+00,1.000000000e+00,4.342942646e-07,9.956133366e-01
5,8,0,9.617278576e-01,2.826112807e-01,-1.665820956e+00,1.629533887e+00,1.110201553e-01,-2.902816534e+00,-2.979976416e+00,-2.274499655e+00,-2.397098780e+00,-1.595447421e+00,-2.912750483e+00,-3.580623865e+00,2.245729208e+00,7.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,1.774746537e+00,2.482854843e+00,3.507803679e-01,1.000000000e+00,-1.948413730e+00,-3.896395683e+00,4.342570305e-01,2.482837439e+00,-2.245484829e+00,-2.627384663e+00,2.850283146e+00,2.245729208e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.979050159e-01
6,0,0,1.024872780e+00,3.753282726e-01,-1.528556585e+00,1.527992010e+00,1.662643552e-01,-2.820490599e+00,-2.806464195e+00,-2.299658775e+00,-2.276001930e+00,-1.650181174e+00,-2.931529999e+00,-3.469041824e+00,-2.175979614e+00,5.000000000e+00,1.000000000e+01,1.400000000e+01,0.000000000e+00,1.999300718e+00,2.649852991e+00,3.818641007e-01,1.000000000e+00,-1.903864503e+00,-3.808126688e+00,1.542964578e-01,2.649850845e+00,-2.496979475e+00,-2.553288698e+00,3.121380568e+00,2.175979614e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,-5.717457294e+00,-1.578486562e+00,6.740255952e-01,-5.712009430e+00,1.000000000e+00,4.342942646e-07,9.947988987e-01
6,1,0,1.034507751e+00,4.606393874e-01,-1.494887471e+00,1.591900229e+00,7.338655740e-02,-2.947880268e+00,-2.940313339e+00,-2.501053095e+00,-2.488102436e+00,-1.927285433e+00,-2.991719007e+00,-3.520691156e+00,-1.996242404e+00,7.000000000e+00,1.200000000e+01,1.900000000e+01,1.000000000e+00,1.202423811e+00,2.528551102e+00,3.131467402e-01,9.499999881e-01,-1.955501080e+00,-3.909636259e+00,4.919743836e-01,2.528532743e+00,-2.456776857e+00,-2.529261589e+00,2.597429276e+00,1.996242404e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,3.200000000e+01,1.000000000e+00,1.000000000e+00,-1.085798144e+00,-1.569523692e+00,7.489073277e-01,-1.074251533e+00,1.000000000e+00,4.342942646e-07,9.855632782e-01
6,2,0,1.052790880e+00,4.462710321e-01,-1.493069410e+00,1.571156025e+00,5.264237896e-02,-2.905204535e+00,-2.875783205e+00,-2.371714354e+00,-2.307596922e+00,-1.765271306e+00,-2.993997574e+00,-3.510663748e+00,-2.074039698e+00,7.000000000e+00,1.200000000e+01,1.900000000e+01,0.000000000e+00,1.204799175e+00,2.367699862e+00,2.924025655e-01,1.000000000e+00,-1.939316034e+00,-3.877699614e+00,-4.909977783e-03,2.367695808e+00,-2.758617163e+00,-2.545721054e+00,2.914905548e+00,2.074039698e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,-5.000000000e+00,3.200000000e+01,1.000000000e+00,1.000000000e+00,-4.192024231e+00,-2.188620567e+00,-4.930229783e-01,-4.189264297e+00,1.000000000e+00,4.342942646e-07,9.880076647e-01
6,3,0,8.697068095e-01,3.006823659e-01,-1.631347537e+00,1.660154700e+00,1.416409761e-01,-2.790028095e+00,-2.757809877e+00,-2.332753897e+00,-2.222051620e+00,-1.763797522e+00,-2.805491209e+00,-3.358328342e+00,-1.984664679e+00,7.000000000e+00,1.100000000e+01,1.900000000e+01,0.000000000e+00,-3.795306981e-01,1.574676991e+00,3.814011812e-01,1.000000000e+00,-1.932011247e+00,-3.864916801e+00,3.302511573e-01,1.573971272e+00,-2.192487717e+00,-2.500935316e+00,1.701987624e+00,1.984664679e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.342942646e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.342942646e-07,9.975352287e-01
6,4,1,1.100887418e+00,7.719125152e-01,-1.217106581e+00,1.726202726e+00,1.351383477e-01,-3.363945484e+00,-3.361753702e+00,-2.842444420e+00,-2.895071030e+00,-2.513629913e+00,-3.089696407e+00,-3.691784382e+00,-1.390509248e+00,5.000000000e+00,9.000000000e+00,2.200000000e+01,0.000000000e+00,1.944903970e+00,3.486223698e+00,3.837801218e-01,1.000000000e+00,-1.988983870e+00,-3.974256992e+00,-6.571081281e-01,3.486223698e+00,-4.315363407e+00,-2.317910910e+00,4.523427010e+00,1.390509248e+00,4.000000000e+00,4.000000000e+00,0.000000000e+00,3.000000000e+00,-4.000000000e+00,3.500000000e+01,1.000000000e+00,1.000000000e+00,-5.151825428e+00,-2.040823698e+00,-9.574815631e-02,-5.148446560e+00,1.000000000e+00,-4.227403551e-02,1.383756846e-01
6,5,1,1.149814367e+00,7.561615705e-01,-1.276512146e+00,1.492221236e+00,-2.629235946e-02,-3.281950235e+00,-3.291469574e+00,-2.673140764e+00,-2.713000774e+00,-2.279609919e+00,-3.182410002e+00,-3.674378395e+00,-1.556018353e+00,6.000000000e+00,1.000000000e+01,1.900000000e+01,0.000000000e+00,1.944755912e+00,3.252070427e+00,2.134678066e-01,1.000000000e+00,-2.032635212e+00,-4.060913086e+00,-3.328556120e-01,3.252070427e+00,-3.799497604e+00,-2.426218748e+00,4.017977238e+00,1.556018353e+00,3.000000000e+00,3.000000000e+00,0.000000000e+00,3.000000000e+00,-4.000000000e+00,2.700000000e+01,1.000000000e+00,1.000000000e+00,-4.712939739e+00,-1.872757912e+00,3.315037489e-01,-4.707454205e+00,1.000000000e+00,4.342942646e-07,1.966246963e-01
