event_idx,track_idx,muon_general_tracks_p,muon_general_tracks_pt,muon_general_tracks_ptErr,muon_general_tracks_chi2,muon_general_tracks_normalizedChi2,muon_general_tracks_etaErr,muon_general_tracks_phiErr,muon_general_tracks_dszErr,muon_general_tracks_dxyErr,muon_general_tracks_dzErr,muon_general_tracks_qoverpErr,muon_general_tracks_lambdaErr,muon_general_tracks_eta,muon_general_tracks_nPixelHits,muon_general_tracks_nTrkLays,muon_general_tracks_nFoundHits,muon_general_tracks_nLostHits,muon_general_tracks_impact3D,muon_general_tracks_impactSignificance,muon_general_tracks_chi2PerHit,muon_general_tracks_hitEfficiency,muon_general_tracks_sigmaPtOverPt,muon_general_tracks_relUncertaintyProduct,muon_general_tracks_sip2D,muon_general_tracks_sipZ,muon_general_tracks_dxyOverPt,muon_general_tracks_ptErrOverP,muon_general_tracks_dzOverDxy,muon_general_tracks_absEta,L1TkMu_nStubs,L1TkMu_nStubs_Endcap,L1TkMu_nStubs_Barrel,L1TkMu_stubQual_max,L1TkMu_stubMax_etaRegion,L1TkMu_stubMax_phiRegion,L1TkMu_stubMax_depthRegion,L1TkMu_hasMatch,L1TkMu_dR2min,L1TkMu_dPtNorm,L1TkMu_chi2Pt,L1TkMu_matchingScore,L1TkMu_nCompatible,L1TkMu_secondBest_dR2,is_low_pt
58,6,3.591329455e-01,1.773771644e-01,-1.891462326e+00,1.681630015e+00,2.836901844e-01,-2.815843582e+00,-2.814440966e+00,-2.210187912e+00,-2.219913006e+00,-2.028456211e+00,-2.432096958e+00,-2.997451782e+00,9.798333645e-01,4.000000000e+00,9.000000000e+00,1.500000000e+01,0.000000000e+00,-3.817857206e-01,1.837609887e+00,5.055388212e-01,1.000000000e+00,-2.068822145e+00,-4.135974407e+00,-7.906944156e-01,1.837608695e+00,-3.187389851e+00,-2.250551701e+00,2.819343328e+00,9.798333645e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.990807772e-01
58,7,9.474604726e-01,4.242014289e-01,-1.415397525e+00,1.128525615e+00,-2.332014889e-01,-2.663048983e+00,-2.660314798e+00,-1.078130960e+00,-1.379828811e+00,-5.548753738e-01,-2.794312716e+00,-3.185841322e+00,1.874738455e+00,0.000000000e+00,7.000000000e+00,1.400000000e+01,0.000000000e+00,3.553210497e-01,7.747674584e-01,-1.760198176e-02,1.000000000e+00,-1.839580059e+00,-3.684626818e+00,4.033454061e-01,7.314671278e-01,-1.400684357e+00,-2.362769127e+00,1.153080106e+00,1.874738455e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.908819199e-01
58,8,9.685357213e-01,3.752231896e-01,-1.595350981e+00,1.758606434e+00,2.672449946e-01,-2.847143173e+00,-2.836202145e+00,-2.386337757e+00,-2.363906860e+00,-1.793103695e+00,-2.942240953e+00,-3.439564705e+00,2.042620897e+00,7.000000000e+00,1.000000000e+01,1.800000000e+01,0.000000000e+00,3.114738464e-01,1.948867798e+00,5.033340454e-01,1.000000000e+00,-1.970550537e+00,-3.940870047e+00,-1.062375784e+00,1.948867559e+00,-3.798869371e+00,-2.563744783e+00,3.580967188e+00,2.042620897e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,9.000000000e+00,1.000000000e+00,1.000000000e+00,-5.053340912e+00,-2.993530989e+00,-2.045806646e+00,-5.052950859e+00,1.000000000e+00,4.141753038e-07,9.948047996e-01
59,0,7.374577522e-01,6.088830233e-01,-1.476318598e+00,1.434910178e+00,3.546766005e-03,-3.277843714e+00,-3.322080612e+00,-2.721952200e+00,-2.879008293e+00,-2.593436003e+00,-2.822800636e+00,-3.406134844e+00,8.079560399e-01,4.000000000e+00,1.000000000e+01,1.600000000e+01,1.000000000e+00,7.773091793e-01,2.982271194e+00,2.307904214e-01,9.411764741e-01,-2.085161686e+00,-4.164457321e+00,8.845546246e-01,2.982257366e+00,-2.603491306e+00,-2.213718414e+00,2.383390427e+00,8.079560399e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,8.668424487e-01
59,1,9.583456516e-01,7.331733108e-01,-1.360458255e+00,1.648784876e+00,1.574234217e-01,-3.333041430e+00,-3.372713804e+00,-2.746940851e+00,-2.861478806e+00,-2.521866560e+00,-3.051906586e+00,-3.557578802e+00,1.108157873e+00,4.000000000e+00,1.000000000e+01,1.800000000e+01,0.000000000e+00,-2.210968733e-01,2.411462307e+00,3.935124874e-01,1.000000000e+00,-2.093587637e+00,-4.181052208e+00,-7.250058055e-01,2.411462307e+00,-4.310996056e+00,-2.318723202e+00,3.474579811e+00,1.108157873e+00,3.000000000e+00,2.000000000e+00,1.000000000e+00,3.000000000e+00,2.000000000e+00,1.000000000e+01,1.000000000e+00,1.000000000e+00,-4.622118473e+00,-3.194287539e+00,-2.203136921e+00,-4.621852875e+00,1.000000000e+00,4.141753038e-07,3.058906794e-01
59,2,8.301378489e-01,3.121900856e-01,-1.792970181e+00,1.569091916e+00,7.773056626e-02,-2.806803942e+00,-2.801862240e+00,-2.236737490e+00,-2.230580807e+00,-1.718841910e+00,-2.942901611e+00,-3.324113369e+00,1.861911535e+00,6.000000000e+00,1.100000000e+01,1.800000000e+01,0.000000000e+00,1.133762121e+00,2.285745621e+00,3.138196170e-01,1.000000000e+00,-2.105131626e+00,-4.211210728e+00,-1.919211626e+00,2.285745621e+00,-4.449685574e+00,-2.622952700e+00,4.710692883e+00,1.861911535e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.972568154e-01
59,3,1.020322800e+00,4.434546828e-01,-1.325142264e+00,1.404621720e+00,8.240269870e-02,-2.750519037e+00,-2.605614662e+00,-1.152489543e+00,-1.325675845e+00,-5.756258965e-01,-2.794878721e+00,-3.326709270e+00,2.003407478e+00,0.000000000e+00,6.000000000e+00,1.300000000e+01,0.000000000e+00,1.694481254e+00,1.431101799e+00,2.906785011e-01,1.000000000e+00,-1.768580437e+00,-3.541917801e+00,7.233903408e-01,1.422594070e+00,-1.045744538e+00,-2.345377922e+00,1.449259639e+00,2.003407478e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.884282947e-01
60,0,8.708566427e-01,3.539907336e-01,-1.738715887e+00,1.652582169e+00,1.340685785e-01,-2.871446133e+00,-2.857092857e+00,-2.094453812e+00,-2.083973169e+00,-1.577625513e+00,-2.968718290e+00,-3.387573957e+00,-1.859296918e+00,6.000000000e+00,1.000000000e+01,1.900000000e+01,0.000000000e+00,1.576507092e+00,2.367039442e+00,3.738287687e-01,1.000000000e+00,-2.092676401e+00,-4.184306145e+00,1.249450564e+00,2.365772247e+00,-1.188559294e+00,-2.609419584e+00,1.622702599e+00,1.859296918e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.141753038e-07,9.958530664e-01
60,1,7.818905115e-01,3.029615879e-01,-1.746024728e+00,1.539851308e+00,7.745361328e-02,-2.834834576e+00,-2.832357645e+00,-2.381733894e+00,-2.385587454e+00,-1.902874827e+00,-2.835833788e+00,-3.313166380e+00,-1.767161012e+00,4.000000000e+00,1.100000000e+01,1.700000000e+01,1.000000000e+00,8.858535886e-01,2.345836639e+00,3.094025552e-01,9.444444180e-01,-2.048961639e+00,-4.097777367e+00,-5.098623037e-01,2.345836163e+00,-3.197832584e+00,-2.527792931e+00,3.338141918e+00,1.767161012e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.974830747e-01
60,2,1.644429415e-01,4.164084420e-02,-2.096464157e+00,1.485410452e+00,2.301274985e-02,-2.750484467e+00,-2.748741627e+00,-2.188816786e+00,-2.201738358e+00,-2.066031218e+00,-2.308161020e+00,-2.873206854e+00,-7.879039049e-01,3.000000000e+00,9.000000000e+00,1.700000000e+01,0.000000000e+00,1.646199107e+00,2.889181376e+00,2.549616694e-01,1.000000000e+00,-2.138099194e+00,-4.273731232e+00,-4.146511853e-02,2.889181137e+00,-2.284829855e+00,-2.260881901e+00,3.066296577e+00,7.879039049e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.995899796e-01
60,3,3.439810574e-01,1.878106445e-01,-1.932526350e+00,1.244269371e+00,-3.448375314e-02,-2.770815849e+00,-2.797743559e+00,-1.610820055e+00,-1.715171099e+00,-1.454654932e+00,-2.469110727e+00,-2.926875353e+00,-8.996725678e-01,1.000000000e+00,7.000000000e+00,1.200000000e+01,0.000000000e+00,1.824233174e+00,2.367048502e+00,1.650884002e-01,1.000000000e+00,-2.120316744e+00,-4.238052845e+00,9.877167940e-01,2.366669655e+00,-9.152836204e-01,-2.276462317e+00,1.639476895e+00,8.996725678e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.990110397e-01
60,4,8.155872822e-01,7.681803703e-01,-1.365869999e+00,1.599811316e+00,1.084499434e-01,-3.482683182e+00,-3.487720728e+00,-2.877958775e+00,-2.899652004e+00,-2.830585718e+00,-2.949357271e+00,-3.529937983e+00,-4.757891893e-01,4.000000000e+00,1.000000000e+01,1.800000000e+01,0.000000000e+00,1.553072572e+00,3.607417822e+00,3.445389867e-01,1.000000000e+00,-2.134001255e+00,-4.260236740e+00,1.324538112e+00,3.607411861e+00,-2.343543291e+00,-2.181401253e+00,2.351974487e+00,4.757891893e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.141753038e-07,1.508909017e-01
60,5,7.140073180e-01,5.359521508e-01,-1.501877189e+00,1.299432039e+00,-9.850752354e-02,-3.196798563e+00,-3.221264839e+00,-2.618068457e+00,-2.707761049e+00,-2.440073967e+00,-2.752189398e+00,-3.374507666e+00,9.684798717e-01,3.000000000e+00,8.000000000e+00,1.500000000e+01,0.000000000e+00,1.319132209e+00,3.099759579e+00,1.233410016e-01,1.000000000e+00,-2.037795544e+00,-4.071124554e+00,-4.349920154e-01,3.099759579e+00,-3.676859379e+00,-2.215826750e+00,3.801939011e+00,9.684798717e-01,1.000000000e+00,0.000000000e+00,1.000000000e+00,3.000000000e+00,2.000000000e+00,7.000000000e+00,1.000000000e+00,1.000000000e+00,-5.607827663e+00,-2.070577145e+00,-7.292114198e-02,-5.605638504e+00,1.000000000e+00,9.669610262e-01,9.580973387e-01
60,6,6.487689018e-01,4.595173001e-01,-1.557671905e+00,1.400464177e+00,-3.089912049e-02,-3.133683443e+00,-3.137055397e+00,-2.637865067e+00,-2.670498848e+00,-2.448679924e+00,-2.666493177e+00,-3.322612524e+00,1.002607465e+00,4.000000000e+00,1.000000000e+01,1.600000000e+01,1.000000000e+00,6.199129224e-01,2.758758545e+00,1.963444501e-01,9.411764741e-01,-2.017159462e+00,-4.030447006e+00,-3.581480384e-01,2.758758307e+00,-3.487033367e+00,-2.206386566e+00,3.338343620e+00,1.002607465e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.857738018e-01
60,7,1.128746510e+00,4.574716091e-01,-1.439192772e+00,1.604542494e+00,6.047474965e-02,-2.892071486e+00,-2.881974936e+00,-2.374055862e+00,-2.363504887e+00,-1.702861786e+00,-3.027053595e+00,-3.562098026e+00,2.227256060e+00,8.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,1.037458628e-01,1.754756570e+00,3.035126626e-01,1.000000000e+00,-1.896641850e+00,-3.792742491e+00,-1.295990705e+00,1.754756451e+00,-4.111425877e+00,-2.567790508e+00,3.709498405e+00,2.227256060e+00,2.000000000e+00,2.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,1.800000000e+01,3.000000000e+00,1.000000000e+00,-5.116150379e+00,-2.082054138e+00,-3.780199289e-01,-5.113036633e+00,1.000000000e+00,4.141753038e-07,9.861485958e-01
60,8,1.106204391e+00,3.842853904e-01,-9.080561996e-01,1.239184380e+00,1.252412796e-01,-2.507504225e+00,-2.086478710e+00,-9.493440390e-01,-8.154607415e-01,-2.274280339e-01,-2.405042887e+00,-3.228827000e+00,2.346306562e+00,0.000000000e+00,4.000000000e+00,9.000000000e+00,0.000000000e+00,6.845359206e-01,1.126845002e+00,2.849420011e-01,1.000000000e+00,-1.292336464e+00,-2.591124535e+00,1.124461055e+00,1.459265947e-01,-7.528729737e-02,-2.014219284e+00,-3.904990256e-01,2.346306562e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,1.269414067e+00,9.942612648e-01
60,9,1.249638319e+00,5.302913785e-01,-1.358825326e+00,1.648025870e+00,1.295122802e-01,-2.925382614e+00,-2.906692982e+00,-2.460974693e+00,-2.420050383e+00,-1.741729259e+00,-3.140322924e+00,-3.643181562e+00,2.340273857e+00,8.000000000e+00,1.200000000e+01,1.900000000e+01,0.000000000e+00,7.193195820e-01,2.101426125e+00,3.692724705e-01,1.000000000e+00,-1.889092922e+00,-3.777800083e+00,3.769468749e-03,2.101412296e+00,-2.946302891e+00,-2.608297348e+00,2.775941610e+00,2.340273857e+00,2.000000000e+00,2.000000000e+00,0.000000000e+00,3.000000000e+00,5.000000000e+00,1.800000000e+01,4.000000000e+00,1.000000000e+00,-4.568705082e+00,-1.647862315e+00,5.022535324e-01,-4.559397221e+00,1.000000000e+00,9.669217467e-01,9.615271688e-01
61,0,1.294457793e+00,1.120566130e+00,-9.786843657e-01,1.412214279e+00,-5.018321052e-02,-3.802719116e+00,-3.918959618e+00,-2.970687389e+00,-3.171719790e+00,-2.796929836e+00,-3.392648935e+00,-3.975255013e+00,9.556145668e-01,4.000000000e+00,1.000000000e+01,1.700000000e+01,0.000000000e+00,1.912532687e+00,3.753468275e+00,1.817656457e-01,1.000000000e+00,-2.099200010e+00,-4.191713810e+00,-1.832419191e-03,3.753468275e+00,-4.286285877e+00,-2.273064852e+00,4.129816055e+00,9.556145668e-01,3.000000000e+00,1.000000000e+00,2.000000000e+00,3.000000000e+00,2.000000000e+00,4.000000000e+00,1.000000000e+00,1.000000000e+00,-4.901138783e+00,-3.031155825e+00,-1.865511656e+00,-4.900767326e+00,1.000000000e+00,4.141753038e-07,7.547058800e-08
61,1,7.556030750e-01,4.834417701e-01,-1.579419851e+00,1.215485811e+00,-1.462414414e-01,-3.091266870e+00,-3.086187840e+00,-2.553605080e+00,-2.577971458e+00,-2.281516075e+00,-2.819525719e+00,-3.362961531e+00,1.239291191e+00,3.000000000e+00,9.000000000e+00,1.400000000e+01,1.000000000e+00,4.335669577e-01,2.498385906e+00,6.935811788e-02,9.333333373e-01,-2.062827826e+00,-4.121306896e+00,1.571738720e-01,2.498381376e+00,-2.904055595e+00,-2.334945440e+00,2.637629986e+00,1.239291191e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.803925157e-01
61,2,7.575210929e-01,4.004374146e-01,-1.627766728e+00,1.468443990e+00,-9.975723177e-02,-2.980117083e+00,-2.994098186e+00,-2.453448772e+00,-2.535706520e+00,-2.096434355e+00,-2.787662268e+00,-3.336672068e+00,1.463155389e+00,5.000000000e+00,1.100000000e+01,2.100000000e+01,0.000000000e+00,-1.107055426e+00,1.542994499e+00,1.462249458e-01,1.000000000e+00,-2.028176069e+00,-4.053687572e+00,-3.136359751e-01,1.542952538e+00,-3.249158144e+00,-2.385200739e+00,2.295649290e+00,1.463155389e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.931127429e-01
61,3,7.187424302e-01,3.260688782e-01,-1.684623480e+00,1.524111509e+00,-4.408968613e-02,-2.847053528e+00,-2.819576263e+00,-2.374686241e+00,-2.364724874e+00,-1.982073903e+00,-2.732766628e+00,-3.239278555e+00,1.553552866e+00,6.000000000e+00,1.100000000e+01,2.100000000e+01,0.000000000e+00,1.116510153e+00,2.540375233e+00,2.018925250e-01,1.000000000e+00,-2.010668755e+00,-4.020396709e+00,2.388967723e-01,2.540369749e+00,-2.451874733e+00,-2.403276920e+00,2.684125185e+00,1.553552866e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.141753038e-07,9.968668818e-01
61,4,6.345217824e-01,2.097307444e-01,-1.820372224e+00,1.317226648e+00,-2.268407345e-01,-2.773545265e+00,-2.769639969e+00,-2.322115898e+00,-2.327066183e+00,-1.897381663e+00,-2.670588255e+00,-3.197908640e+00,1.633880973e+00,6.000000000e+00,1.200000000e+01,2.000000000e+01,0.000000000e+00,1.088636637e+00,2.441734791e+00,1.619694941e-02,1.000000000e+00,-2.030084848e+00,-4.061370373e+00,-3.569959998e-01,2.441734076e+00,-2.893545866e+00,-2.454798937e+00,3.228263855e+00,1.633880973e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.988402724e-01
61,5,8.751548529e-01,4.475499988e-01,-1.688183784e+00,1.570128918e+00,1.077312082e-01,-3.014140129e+00,-3.003546000e+00,-2.548007250e+00,-2.540781021e+00,-2.120498419e+00,-3.013673306e+00,-3.440993309e+00,1.640869260e+00,3.000000000e+00,1.000000000e+01,1.700000000e+01,0.000000000e+00,1.091334343e+00,2.666224241e+00,3.396801651e-01,1.000000000e+00,-2.135695457e+00,-4.266622543e+00,6.835829467e-02,2.666222811e+00,-2.919762611e+00,-2.563200951e+00,3.018111944e+00,1.640869260e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.878107905e-01
61,6,8.197672963e-01,3.989737630e-01,-1.657641768e+00,1.731160522e+00,1.400962472e-01,-2.961414337e+00,-2.962768316e+00,-2.507959366e+00,-2.524856567e+00,-2.087252617e+00,-2.878958941e+00,-3.381558657e+00,1.623939753e+00,6.000000000e+00,1.100000000e+01,2.200000000e+01,0.000000000e+00,1.856707573e+00,3.015659571e+00,3.887380660e-01,1.000000000e+00,-2.056585550e+00,-4.110517502e+00,-3.173853457e-01,3.015659571e+00,-3.240605354e+00,-2.477298260e+00,3.770440102e+00,1.623939753e+00,2.000000000e+00,2.000000000e+00,0.000000000e+00,3.000000000e+00,4.000000000e+00,5.000000000e+00,3.000000000e+00,1.000000000e+00,-4.291029930e+00,-2.000289202e+00,1.213278323e-01,-4.286796093e+00,1.000000000e+00,4.141753038e-07,9.932275414e-01
61,7,9.066332579e-01,4.222882986e-01,-1.634657383e+00,1.483611703e+00,-7.749618497e-03,-2.943905354e+00,-2.942700624e+00,-2.480015278e+00,-2.486257315e+00,-1.995758295e+00,-2.966385126e+00,-3.427468538e+00,1.780371547e+00,4.000000000e+00,1.100000000e+01,1.800000000e+01,0.000000000e+00,9.947293997e-01,2.493165970e+00,2.283393741e-01,1.000000000e+00,-2.056914806e+00,-4.111467838e+00,-6.705785394e-01,2.493165970e+00,-3.577613831e+00,-2.541158199e+00,3.653712749e+00,1.780371547e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,3.000000000e+00,4.000000000e+00,5.000000000e+00,4.000000000e+00,1.000000000e+00,-4.285961151e+00,-1.792456865e+00,5.430816412e-01,-4.279147148e+00,1.000000000e+00,4.141753038e-07,9.910904169e-01
61,8,1.001104355e+00,4.853254557e-01,-1.532048821e+00,1.582947135e+00,-8.117041551e-03,-2.990729570e+00,-2.990315437e+00,-2.525810242e+00,-2.533890009e+00,-2.010132551e+00,-3.020313025e+00,-3.505540848e+00,1.856669188e+00,7.000000000e+00,1.200000000e+01,2.200000000e+01,0.000000000e+00,1.800923467e+00,2.910639286e+00,2.405246794e-01,1.000000000e+00,-2.017343760e+00,-4.032348633e+00,1.455477625e-01,2.910638809e+00,-2.873491526e+00,-2.533019781e+00,3.288846493e+00,1.856669188e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,2.000000000e+00,-4.000000000e+00,2.300000000e+01,4.000000000e+00,1.000000000e+00,-4.875953197e+00,-1.663665652e+00,7.264558673e-01,-4.867326260e+00,1.000000000e+00,4.141753038e-07,9.798772931e-01
61,9,9.270856977e-01,4.050652087e-01,-1.530532837e+00,1.825094342e+00,2.810264826e-01,-2.919646978e+00,-2.904303312e+00,-2.466684818e+00,-2.436389208e+00,-1.944753170e+00,-2.864525795e+00,-3.440828562e+00,1.871748686e+00,7.000000000e+00,1.200000000e+01,2.000000000e+01,1.000000000e+00,6.746097803e-01,2.282096863e+00,5.240644217e-01,9.523809552e-01,-1.935575247e+00,-3.870138407e+00,-4.388245046e-01,2.282096148e+00,-3.279571056e+00,-2.457508802e+00,3.212312460e+00,1.871748686e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.927343130e-01
61,10,8.745027781e-01,3.298932910e-01,-1.550689697e+00,1.260406613e+00,-6.181215867e-02,-2.773452997e+00,-2.800456524e+00,-2.159189939e+00,-2.280567646e+00,-1.614625216e+00,-2.758162260e+00,-3.317417383e+00,1.926148295e+00,7.000000000e+00,8.000000000e+00,1.300000000e+01,0.000000000e+00,1.324324369e+00,2.276834726e+00,1.464635581e-01,1.000000000e+00,-1.880565166e+00,-3.761988640e+00,3.535361886e-01,2.276803970e+00,-2.256928921e+00,-2.425092220e+00,2.589238405e+00,1.926148295e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,1.000000000e+00,4.141753038e-07,9.967477322e-01
61,11,9.353671670e-01,3.393949866e-01,-1.303496480e+00,1.187306285e+00,1.121543534e-02,-2.545480967e+00,-2.337495565e+00,-9.374498129e-01,-1.038508177e+00,-3.414803147e-01,-2.576629162e+00,-3.141004324e+00,2.048953056e+00,0.000000000e+00,5.000000000e+00,1.000000000e+01,0.000000000e+00,1.710242629e+00,1.468713999e+00,1.873065531e-01,1.000000000e+00,-1.642880917e+00,-3.283490896e+00,1.404626369e+00,1.172467470e+00,2.671906352e-02,-2.238796949e+00,4.648726583e-01,2.048953056e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,4.141753038e-07,9.964262843e-01
61,12,1.211449742e+00,4.704779387e-01,-1.361203432e+00,1.654703736e+00,1.633422822e-01,-2.863658905e+00,-2.843468904e+00,-2.412000895e+00,-2.363487244e+00,-1.671120763e+00,-3.044330835e+00,-3.603203058e+00,2.390952826e+00,7.000000000e+00,1.000000000e+01,1.800000000e+01,1.000000000e+00,1.307526231e+00,2.324904442e+00,3.994313776e-01,9.473684430e-01,-1.831661701e+00,-3.663049936e+00,-7.877904177e-01,2.324904203e+00,-3.620043993e+00,-2.572500706e+00,3.804528713e+00,2.390952826e+00,1.000000000e+00,1.000000000e+00,0.000000000e+00,1.000000000e+00,5.000000000e+00,2.000000000e+00,1.000000000e+00,1.000000000e+00,-5.285787582e+00,-2.238534212e+00,-8.188334703e-01,-5.283769131e+00,1.000000000e+00,4.141753038e-07,9.835538864e-01
61,13,1.174174309e+00,3.587860167e-01,-1.080827355e+00,9.651324749e-01,-7.625973970e-02,-2.983503342e+00,-2.920116425e+00,-2.374527216e+00,-2.436588764e+00,-1.559226036e+00,-2.613902330e+00,-3.796582699e+00,2.564746380e+00,8.000000000e+00,6.000000000e+00,8.000000000e+00,0.000000000e+00,1.102046847e+00,2.110289812e+00,6.204281002e-02,1.000000000e+00,-1.439606547e+00,-2.879196167e+00,1.415554732e-01,2.110264778e+00,-2.653742552e+00,-2.254928827e+00,2.846089840e+00,2.564746380e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.000000000e+00,-1.000000000e+00,-1.000000000e+00,0.000000000e+00,-9.999956489e-01,4.141753038e-07,1.000000000e+00,-6.989678144e-01,0.000000000e+00,1.243692264e-01,9.956406355e-01
